nodeid,nodetype,x,y,z,S11,S22,S33,S12,S13,S12,mises
210,1,0.176644,-0.096195,0.000000,-17576.055176,-38964.287323,25625.431091,7371.358887,8675.617931,3971.675720,117173.554688
211,1,0.185344,-0.078129,0.000000,-35790.539062,5872.656901,15627.903300,-11554.525716,9980.582520,-1144.202637,253057.562500
212,1,0.192202,-0.059286,0.000000,-26401.621429,-25622.055501,20399.862040,-67439.334310,7437.761882,700.390432,135566.734375
213,1,0.197150,-0.039855,0.000000,-14294.177419,-171456.213704,20294.508626,-112401.113932,629.996577,-15378.971436,325061.343750
214,1,0.200138,-0.020027,0.000000,32316.294250,-328674.597656,-10095.280914,-99686.275391,-98.116635,-11642.953644,345017.781250
215,1,-0.031489,-0.013043,0.021019,258580.759055,-588643.862216,14677.719815,-60285.307839,-12933.609819,9950.796757,859498.000000
216,1,-0.031489,-0.013043,0.042037,260865.742010,-605070.995028,-8974.528054,-99995.136002,-17114.951716,483.081676,979662.125000
217,1,-0.031489,-0.013043,0.063056,255172.502974,-600574.412642,-15818.639160,-110165.641291,18888.073714,-9274.175959,979662.125000
218,1,-0.031489,-0.013043,0.084075,288024.578613,-562684.571940,9052.119141,-87660.153666,41645.640889,5197.269348,812233.875000
219,1,-0.051988,-0.013043,0.105093,839072.979167,-53635.444499,184291.484375,46030.002604,100014.821615,42144.977214,1006196.625000
220,1,-0.072488,-0.013043,0.105093,764419.739583,-19472.234375,79437.266927,2174.051392,42499.572103,9468.899679,739872.937500
221,1,-0.092988,-0.013043,0.105093,721629.625000,-17571.939819,10411.923767,-22138.574951,17620.012115,1383.403900,692570.687500
222,1,-0.113487,-0.013043,0.105093,694191.645833,-13017.854004,16925.685710,-15365.773376,-813.138021,-7759.795756,653509.312500
223,1,-0.133987,-0.013043,0.105093,695300.964286,-18694.607561,30148.229562,-17306.823312,-37205.625977,-14975.444702,738283.062500
224,1,-0.154487,-0.013043,0.084075,369237.067383,-314925.861417,23413.710405,119537.930530,-23633.264782,-36495.603954,640062.875000
225,1,-0.154487,-0.013043,0.063056,388638.949219,-297175.752848,39269.324436,108135.637050,-6988.674347,-10946.689718,710881.687500
226,1,-0.154487,-0.013043,0.042037,394383.396918,-291425.955688,38766.134928,106871.996514,22402.382477,3379.770716,713146.500000
227,1,-0.154487,-0.013043,0.021019,382048.174262,-318867.522346,15298.063477,140102.782281,32483.657823,23911.113993,861062.875000
228,1,-0.133987,-0.013043,0.000000,709486.773438,-13265.861664,69023.126770,-111.919922,49349.467529,-3143.146545,761184.250000
229,1,-0.113487,-0.013043,0.000000,690036.500000,-6385.955643,12686.031128,-4660.829781,11090.721466,4857.900650,659731.750000
230,1,-0.092988,-0.013043,0.000000,691367.500000,-11133.155273,2703.709656,-5315.180779,2004.108744,2321.967789,726796.187500
231,1,-0.072488,-0.013043,0.000000,712526.929688,-26354.522461,23026.962891,-4817.461210,-17306.234314,6478.125610,600909.125000
232,1,-0.051988,-0.013043,0.000000,798722.232143,-59219.605190,103159.574149,4732.550781,-97526.559152,-13326.071289,719156.500000
233,1,-0.118461,-0.100016,0.084075,-41651.131323,-278870.386914,28493.638501,352979.360938,-5224.229328,23489.005731,713089.625000
234,1,-0.118461,-0.100016,0.063056,-70084.394021,-287543.067827,41938.285123,355754.238636,4399.357894,-2252.861829,268024.812500
235,1,-0.118461,-0.100016,0.042037,-67757.092862,-292277.708807,40366.659535,362426.283736,5616.994707,12055.615678,347628.406250
236,1,-0.118461,-0.100016,0.021019,-67464.780540,-307230.221591,25668.336936,356348.222301,-521.248552,-2057.623036,553836.750000
237,1,-0.129870,-0.084676,0.000000,-168839.776367,-627770.464844,-91541.271729,371868.457031,19378.327515,-77166.491333,662310.812500
238,1,-0.139305,-0.068048,0.000000,-234023.593750,-762652.164062,-73736.881836,379946.042969,12652.149222,-26040.931641,942354.750000
239,1,-0.146620,-0.050386,0.000000,-181555.082031,-758129.164062,-63936.380859,335143.382812,-19578.742310,19577.043213,988000.687500
240,1,-0.151707,-0.031957,0.000000,-75648.737630,-612205.270833,-40957.602559,294600.096354,-24173.014852,58688.237305,950018.437500
241,1,-0.151707,-0.031957,0.105093,-70611.228190,-586831.119792,-75085.714762,269270.083333,26362.323730,-77574.964518,972244.937500
242,1,-0.146620,-0.050386,0.105093,-165087.691406,-805045.718750,-75915.385742,309642.660156,31764.885254,-38022.743652,972244.937500
243,1,-0.139305,-0.068048,0.105093,-215646.220703,-843633.601562,-73816.871094,368066.656250,20500.877991,12295.185303,655638.250000
244,1,-0.129870,-0.084676,0.105093,-216169.390625,-802063.328125,-80626.618652,419705.835938,-21251.622864,67535.560547,671289.687500
245,1,-0.103966,-0.085520,0.105093,199970.833008,-50215.425537,138346.084473,91265.871094,-10392.572144,-89667.485229,1040207.250000
246,1,-0.089470,-0.071025,0.105093,151294.443359,-188487.812988,95295.531250,745.637741,-15836.277954,-46448.431396,306926.593750
247,1,-0.074975,-0.056529,0.105093,59387.040039,-319106.603516,37210.176392,-90105.736282,-14407.239429,-15449.376221,359559.062500
248,1,-0.060480,-0.042034,0.105093,-16512.606445,-386573.685547,-20683.191406,-191335.199219,-7073.019943,17290.491852,467779.687500
249,1,-0.045984,-0.027538,0.105093,-227155.121652,-571013.321429,-156878.043971,-411584.866071,-26515.017857,28475.821463,620450.000000
250,1,-0.045984,-0.027538,0.000000,-107531.634766,-476472.550293,-69770.630615,-315854.747559,55571.699841,9195.274933,705173.750000
251,1,-0.060480,-0.042034,0.000000,-43944.367615,-424269.943359,-77524.343262,-260665.361328,48540.330185,-1241.096893,556165.312500
252,1,-0.074975,-0.056529,0.000000,97979.208008,-323469.072266,-22161.204224,-150403.287720,15245.748291,11725.835815,441365.562500
253,1,-0.089470,-0.071025,0.000000,165212.188477,-230298.620117,59958.449707,-36311.874268,-14708.996765,19560.535278,517004.093750
254,1,-0.103966,-0.085520,0.000000,235691.303013,32188.934919,211850.603655,245836.317522,-23133.726842,56860.232701,1015267.750000
255,1,-0.013043,-0.154487,0.084075,-52657.210962,-990269.042383,-69930.454901,-206748.684375,47756.115063,36270.040015,852558.062500
256,1,-0.013043,-0.154487,0.063056,-40901.791767,-901072.438777,-102677.705242,-208685.954627,11706.186899,21052.136118,852558.062500
257,1,-0.013043,-0.154487,0.042037,-67452.656501,-1015375.832357,-90298.261285,-204577.986545,-7933.819380,-2887.234985,715908.687500
258,1,-0.013043,-0.154487,0.021019,-44850.326443,-879798.881510,-67259.207248,-236686.765191,-35657.376763,-27152.817634,787658.062500
259,1,-0.031957,-0.151707,0.000000,247274.052612,-6183.247559,67332.375977,-299507.761719,-100034.513672,17136.887161,396833.500000
260,1,-0.050386,-0.146620,0.000000,437408.789062,58652.284180,98492.675781,-212511.791992,7796.735352,5127.968948,641455.750000
261,1,-0.068048,-0.139305,0.000000,374983.559896,-193278.878255,102661.012858,-20495.269531,65898.776367,9363.202108,703672.500000
262,1,-0.084676,-0.129870,0.000000,-2634.595052,-863874.916667,-67346.727051,153256.913411,73903.305990,6925.949056,1180519.375000
263,1,-0.100016,-0.118461,0.021019,-284194.146484,-830653.798611,-156300.688911,28144.155599,8433.089301,4267.290114,1250499.875000
264,1,-0.100016,-0.118461,0.042037,-250357.197998,-758858.259375,-148989.636523,32541.847070,-1324.196199,-359.262234,1257414.000000
265,1,-0.100016,-0.118461,0.063056,-264005.663525,-762534.559375,-145850.235095,23480.269775,-842.573354,1515.202087,930935.937500
266,1,-0.100016,-0.118461,0.084075,-324219.507975,-805679.067708,-152945.685113,-11010.790907,-7189.971205,-5921.429986,1291330.000000
267,1,-0.084676,-0.129870,0.105093,199017.846680,-561604.940430,17796.025879,136149.054688,-52627.733887,-1408.956055,705800.875000
268,1,-0.068048,-0.139305,0.105093,380661.986979,-173411.304932,79794.944173,-50975.727214,-51196.149577,-29435.779541,744653.625000
269,1,-0.050386,-0.146620,0.105093,408375.048828,50118.964844,132436.753296,-204080.757812,44161.977539,-27599.882935,230814.140625
270,1,-0.031957,-0.151707,0.105093,120893.419922,-224590.358032,107836.174805,-292169.700195,96675.625000,-17971.072632,375787.062500
271,1,-0.013043,-0.031489,0.084075,153030.504661,-832232.549716,-19989.758600,105980.224756,22198.521751,-34043.142312,812233.875000
272,1,-0.013043,-0.031489,0.063056,137795.346990,-849352.794034,-27786.082176,117143.750807,17304.833091,-14325.104218,1146450.750000
273,1,-0.013043,-0.031489,0.042037,154251.879476,-858570.100911,-22037.583364,106371.909454,995.304489,16103.734639,754783.312500
274,1,-0.013043,-0.031489,0.021019,205090.650553,-913418.408203,-26925.375244,84762.438609,-4240.902079,49039.168508,1605293.375000
275,1,-0.013043,-0.051988,0.000000,12379.879883,-1670593.687500,-97707.393311,-3434.057037,954.608997,67300.189697,1617163.375000
276,1,-0.013043,-0.072488,0.000000,8913.868347,-1637573.906250,-20941.700500,1723.654032,-3734.342712,17764.838644,1617163.375000
277,1,-0.013043,-0.092988,0.000000,7999.795776,-1628510.781250,-2679.318787,3010.618553,-2728.599236,5900.351166,1607235.250000
278,1,-0.013043,-0.113487,0.000000,6638.814807,-1621783.287500,807.638867,9734.850746,-2706.622699,-5851.726465,1679661.750000
279,1,-0.013043,-0.133987,0.000000,-6416.188572,-1629998.708333,-14491.726780,6879.217896,-6290.871257,-22491.619575,1608854.500000
280,1,-0.013043,-0.133987,0.105093,-33303.773132,-1640140.343750,-79047.221436,-41060.570312,6656.854343,36966.759338,1605822.000000
281,1,-0.013043,-0.113487,0.105093,11204.523682,-1613405.812500,-9113.900269,-4076.942810,3285.270454,-2727.654205,1584510.125000
282,1,-0.013043,-0.092988,0.105093,9750.052246,-1614307.171875,3235.824036,-6507.902359,3251.682671,-4612.421356,1599635.375000
283,1,-0.013043,-0.072488,0.105093,17764.140320,-1631532.984375,-3336.372772,-9795.562866,3581.754730,-15081.605150,1599635.375000
284,1,-0.013043,-0.051988,0.105093,25901.999512,-1656728.946429,-41457.301339,-25807.587193,10627.385254,-59685.979806,1642812.875000
285,1,-0.027538,-0.045984,0.105093,170172.750868,-171279.506510,72506.724209,-3595.098958,13819.082967,44244.466688,397405.062500
286,1,-0.042034,-0.060480,0.105093,140723.081299,-228265.389038,55242.088379,-12416.287109,15622.795792,36499.261108,365448.625000
287,1,-0.056529,-0.074975,0.105093,31599.544678,-380091.777344,4723.367432,-98885.192825,18192.166576,10846.574219,634817.750000
288,1,-0.071025,-0.089470,0.105093,-60746.527344,-504123.644531,-39145.192505,-179224.248047,18312.043945,-18934.488281,634817.750000
289,1,-0.085520,-0.103966,0.105093,-189782.282227,-599775.675781,-94330.187500,-221402.455566,10473.550903,-64445.884766,1152500.500000
290,1,-0.085520,-0.103966,0.000000,-218045.723524,-592517.763889,-33496.859375,-183640.050130,-14113.643826,67635.375868,1021909.812500
291,1,-0.071025,-0.089470,0.000000,-91151.030518,-456160.484375,-30127.888306,-301645.816406,-18990.001343,-6158.652588,988684.812500
292,1,-0.056529,-0.074975,0.000000,52344.745361,-357939.750000,-13153.245483,-210542.244141,-1172.176636,-9926.037567,520989.031250
293,1,-0.042034,-0.060480,0.000000,138011.104004,-275719.473145,9906.489746,-124723.688965,32810.497910,-7199.534653,586792.750000
294,1,-0.027538,-0.045984,0.000000,278040.106771,-162376.386719,104587.739258,8826.477214,28030.094727,11163.574829,705173.750000
295,1,0.013043,-0.031489,0.021019,198309.161377,-916836.297363,-41025.713879,-96984.299060,10580.576282,41449.402266,722986.312500
296,1,0.013043,-0.031489,0.042037,143924.443066,-858365.634375,-20460.643652,-132874.443945,8002.872974,19185.495306,862431.812500
297,1,0.013043,-0.031489,0.063056,130865.284557,-839608.396040,-14818.061135,-102491.889618,-552.342321,-16345.749162,1146450.750000
298,1,0.013043,-0.031489,0.084075,140576.136644,-908217.458158,-38386.155593,-26823.191977,-3264.360183,-49737.045974,808352.750000
299,1,0.013043,-0.051988,0.105093,17547.156223,-1704971.430556,-99007.364231,-1463.120795,6829.998332,-84620.287326,1633626.000000
300,1,0.013043,-0.072488,0.105093,5975.412384,-1642543.140625,-14177.837311,907.965637,-2096.826187,-18782.217041,1599635.375000
301,1,0.013043,-0.092988,0.105093,6308.297516,-1626741.468750,-2214.717484,-366.359592,-2092.970299,-7838.669952,1683020.125000
302,1,0.013043,-0.113487,0.105093,4543.842667,-1619013.250000,-2450.919891,-5449.778519,-1003.436111,-5167.188293,1579104.875000
303,1,0.013043,-0.133987,0.105093,-55305.729736,-1641127.625000,-65154.421875,-5033.000122,-7670.865841,45221.677490,1468556.875000
304,1,0.013043,-0.154487,0.084075,-46592.584174,-898479.823527,-64896.314675,260040.613715,-43893.899333,10965.910950,1147188.875000
305,1,0.013043,-0.154487,0.063056,-68856.828339,-1055464.037109,-125259.509644,228608.614258,-16872.844566,15642.243179,908882.812500
306,1,0.013043,-0.154487,0.042037,-62510.250837,-1058661.754464,-117533.369123,235946.948103,11740.699995,-17821.960118,933216.375000
307,1,0.013043,-0.154487,0.021019,-47656.564360,-1058293.968750,-101995.293803,268751.195312,39212.933512,-42779.812846,904808.875000
308,1,0.013043,-0.133987,0.000000,-95543.038153,-1683924.943182,-98430.054843,40650.905051,-15602.689009,-66320.441451,1535539.125000
309,1,0.013043,-0.113487,0.000000,4518.208252,-1631457.675000,-6050.638647,5548.088280,923.125482,-11446.459229,1643341.250000
310,1,0.013043,-0.092988,0.000000,9375.598587,-1627504.671875,-379.544884,6471.402170,-200.236992,-3137.362061,1607235.250000
311,1,0.013043,-0.072488,0.000000,15411.472656,-1629744.156250,-3139.393188,14009.431183,-1521.445766,5167.065786,1617163.375000
312,1,0.013043,-0.051988,0.000000,38653.386230,-1683398.921875,-40259.802368,27753.975952,5618.104248,61475.583618,1611033.250000
313,1,0.100016,-0.118461,0.084075,-356716.386719,-750243.770833,-144799.106174,-42898.035482,11739.259644,2029.470405,429262.187500
314,1,0.100016,-0.118461,0.063056,-353816.226562,-774541.171875,-191691.514757,-37686.982747,2220.835748,-3512.780818,674044.750000
315,1,0.100016,-0.118461,0.042037,-376665.219727,-765557.548828,-192522.235107,-9886.439453,6300.452005,196.941359,494209.812500
316,1,0.100016,-0.118461,0.021019,-290383.139915,-728178.422585,-137445.246715,-78553.190518,-5359.036841,18172.575806,477340.562500
317,1,0.084676,-0.129870,0.000000,14147.125000,-620400.812500,-70441.457520,-318825.195312,-66773.796875,-16403.527100,904165.312500
318,1,0.068048,-0.139305,0.000000,349047.186198,-219858.121419,95609.786458,-29594.885417,-53259.458333,9879.517008,619609.312500
319,1,0.050386,-0.146620,0.000000,421620.036133,17399.448883,114305.694641,205797.273438,-38006.227295,-1396.773849,266408.562500
320,1,0.031957,-0.151707,0.000000,317355.083333,16734.218750,67994.975586,306027.151042,45532.263997,-13908.214172,351067.562500
321,1,0.031957,-0.151707,0.105093,244138.244141,857.583984,123119.368998,301458.109375,-120056.267578,-59056.446777,755343.187500
322,1,0.050386,-0.146620,0.105093,577595.593750,55128.660645,131430.757324,197990.241211,-16419.259521,-40313.844971,788673.000000
323,1,0.068048,-0.139305,0.105093,440565.320312,-193816.350586,56907.809570,15507.948568,58323.805990,-2035.406535,788673.000000
324,1,0.084676,-0.129870,0.105093,239407.260742,-422643.355469,17214.524170,-177206.797363,40810.792908,48783.461632,795754.562500
325,1,0.085520,-0.103966,0.105093,-171620.269775,-491873.462158,-87784.130615,261468.036621,-47367.064453,-6463.780762,743806.750000
326,1,0.071025,-0.089470,0.105093,-44529.778809,-395400.990234,-66920.067383,222599.411133,-43266.091064,6784.560471,743806.750000
327,1,0.056529,-0.074975,0.105093,100080.754883,-285917.921875,-10524.152344,135929.058838,-19995.223114,24113.487076,329564.531250
328,1,0.042034,-0.060480,0.105093,181860.323242,-183015.303711,53778.840210,6065.521973,969.521973,37711.555313,645658.375000
329,1,0.027538,-0.045984,0.105093,243089.856306,-47923.669085,144973.239955,-157289.634487,-9186.765206,65362.066685,427819.375000
330,1,0.027538,-0.045984,0.000000,137908.147017,-250652.866300,75358.014915,77331.295455,29278.949973,-53855.182650,602667.250000
331,1,0.042034,-0.060480,0.000000,187214.629700,-174079.028320,74539.833740,-15178.959717,8006.643692,-46695.711891,301007.968750
332,1,0.056529,-0.074975,0.000000,64962.645264,-326087.943359,23150.122681,82659.024414,10226.263626,-18515.263306,316930.656250
333,1,0.071025,-0.089470,0.000000,-30044.305908,-461423.812500,-23136.613403,180731.601318,-629.161026,12493.209473,885621.562500
334,1,0.085520,-0.103966,0.000000,-185662.131348,-549972.335938,-77965.808838,225869.606445,7234.407898,97269.439453,885621.562500
335,1,-0.118461,0.100016,0.021019,-35683.602273,-296776.456499,21803.232178,-412032.387784,21438.698420,2227.713601,749442.187500
336,1,-0.118461,0.100016,0.042037,-112107.961115,-296905.184659,-4292.134122,-380869.610618,6663.660522,-7452.659409,1162078.250000
337,1,-0.118461,0.100016,0.063056,-44405.405762,-219756.717448,39729.557834,-433639.186632,9572.741238,-11598.097344,609138.562500
338,1,-0.118461,0.100016,0.084075,-61211.504541,-224987.574609,25578.187109,-420684.677344,-7849.383496,-927.115674,516562.750000
339,1,-0.129870,0.084676,0.105093,-221405.455729,-723482.093750,-80072.883464,-421448.153646,-12267.956462,-71310.958008,950271.687500
340,1,-0.139305,0.068048,0.105093,-187245.467773,-726450.656250,-46527.765462,-361466.166667,9620.435343,-20274.614461,619766.062500
341,1,-0.146620,0.050386,0.105093,-182961.017578,-811331.406250,-91433.675781,-331766.277344,27155.457764,31221.459961,943713.437500
342,1,-0.151707,0.031957,0.105093,-38773.884644,-537477.910156,-74214.717529,-276106.800781,24716.311035,62728.013184,580831.312500
