nodeid,nodetype,x,y,z,S11,S22,S33,S12,S13,S12,mises
951,1,-0.200014,-0.105845,0.057659,-9890.309326,-26421.911702,48189.584147,1668.667450,-5011.565898,406.461772,138273.546875
952,1,-0.208586,-0.087754,0.057659,-21463.192688,-17242.707868,54472.445766,32536.151033,-1746.325581,-680.175249,110626.820312
953,1,-0.215526,-0.068976,0.057659,-23252.081736,-56201.159505,43078.768026,52525.589071,-1954.677371,-2466.326757,131174.531250
954,1,-0.220778,-0.049658,0.057659,-19418.197540,-158170.196289,15848.258382,89749.813802,-3072.360413,1126.718862,131174.531250
955,1,-0.224303,-0.029951,0.057659,4682.586133,-279586.428125,-11733.233594,86210.561328,-22.841147,2303.980022,325545.593750
956,1,-0.226072,-0.010010,0.057659,9341.978027,-356745.272321,-36028.746373,36024.617780,-1131.614099,3997.952466,328387.968750
957,1,-0.226072,0.010010,0.057659,34411.368652,-374172.152344,-33560.195801,-25492.598419,-1851.355595,8273.923233,342353.281250
958,1,-0.224303,0.029951,0.057659,6533.172852,-277126.246875,-12929.581055,-83479.205078,1388.478979,2674.655469,378431.750000
959,1,-0.220778,0.049658,0.057659,-16573.251831,-164380.115885,11432.894897,-87300.741211,-122.895999,4021.282949,273881.468750
960,1,-0.215526,0.068976,0.057659,-27494.524790,-60598.277669,36002.096171,-55658.386922,-469.745880,4245.430257,229791.625000
961,1,-0.208586,0.087754,0.057659,-26270.290049,-34214.328125,45608.343353,-36974.449951,-1316.352360,1935.894499,90051.664062
962,1,-0.200014,0.105845,0.057659,-9164.674896,-5931.612630,52432.827271,-5445.643799,919.355644,68.952098,90051.664062
963,1,-0.189877,0.123109,0.057659,5237.306234,-24407.597005,43977.083181,-13071.009196,410.402018,-1117.934306,30341.263672
964,1,-0.178254,0.139408,0.057659,-20739.060465,-28367.895833,40719.535400,-30918.202199,-2359.645650,4899.387461,30341.263672
965,1,-0.165235,0.154617,0.057659,-60871.719325,-3003.894113,43433.418309,-27125.484140,234.596026,7343.305568,194027.812500
966,1,-0.150923,0.168615,0.057659,-30457.115740,-3539.708112,64509.419782,-20218.716553,5333.572691,392.237871,176432.578125
967,1,-0.135431,0.181294,0.057659,-14706.043091,-83758.574023,66346.856250,-52250.659033,-2461.357417,6588.333594,370944.875000
968,1,-0.118878,0.192554,0.057659,-95480.992383,-187980.745703,36954.067871,-153348.689844,2575.002274,13666.656799,345450.656250
969,1,-0.101395,0.202307,0.057659,-260552.260393,-307379.275112,-32254.046247,-292301.064732,2993.014138,10899.226754,442506.562500
970,1,-0.083118,0.210476,0.057659,-503807.968750,-417335.945312,-93116.147461,-278138.441406,-102.122839,3376.969523,683930.687500
971,1,-0.064191,0.216999,0.057659,-557089.625000,-346300.169271,-55319.146159,-139631.618490,-10570.129102,-9857.210749,683930.687500
972,1,-0.044761,0.221823,0.057659,-462410.279948,-307755.425781,25818.052002,5657.430501,-17218.762136,1251.076411,531726.312500
973,1,-0.024981,0.224911,0.057659,-295727.259375,-351233.023438,107952.487891,53773.205469,-15348.629883,1914.036304,508682.875000
974,1,-0.005006,0.226239,0.057659,-150209.198103,-371025.459821,132230.612165,11711.825335,-8562.451415,5365.990147,492028.875000
975,1,0.015008,0.225796,0.057659,-207325.713728,-365816.002232,113262.970564,-54834.547991,-8541.257490,6976.185311,446750.250000
976,1,0.034906,0.223586,0.057659,-425230.253348,-299389.765625,48175.464565,-28904.076590,-5513.956813,5262.597726,453831.968750
977,1,0.054530,0.219626,0.057659,-628107.656250,-296716.771484,-18794.442261,127283.821777,-2472.370215,-5938.497711,556922.687500
978,1,0.073727,0.213947,0.057659,-569252.135417,-393778.339844,-74322.049479,186754.810618,142.050055,-6893.801079,773089.000000
979,1,0.092347,0.206594,0.057659,-498528.619792,-482172.114583,-124903.480794,312327.669271,5908.772339,-7263.941518,802003.375000
980,1,0.110244,0.197624,0.057659,-229969.480469,-336419.205729,-30843.984863,295265.388021,1434.848118,-4997.000371,815108.062500
981,1,0.127279,0.187107,0.057659,-56707.456421,-183908.998535,42412.518242,133702.134521,1333.751513,-2762.335657,416066.031250
982,1,0.143317,0.175126,0.057659,-19251.443011,-84728.900251,60257.039734,24471.500000,1731.837664,-4812.213701,94945.531250
983,1,0.158234,0.161774,0.057659,-61888.725477,-19182.152018,49976.399414,19439.146118,2924.291031,-1559.693369,94945.531250
984,1,0.171913,0.147156,0.057659,-18623.268110,-24147.998210,50383.745331,38895.454854,795.987172,-92.685282,201197.078125
985,1,0.184246,0.131387,0.057659,16172.308496,-34991.450342,45593.360876,11133.117480,-1343.069037,1698.973083,114750.312500
986,1,0.195137,0.114589,0.057659,13961.998096,-40416.198071,45610.349219,-6784.491016,2726.978906,6241.351315,204428.500000
987,1,0.204500,0.096895,0.057659,-33469.205505,6122.735413,47992.630493,-14986.152954,3451.549726,-6226.432285,138305.296875
988,1,0.212264,0.078442,0.057659,-53764.882812,-28544.367798,41055.752148,46521.925879,2055.721291,-3486.602130,138305.296875
989,1,0.218366,0.059375,0.057659,-34116.383984,-95691.644775,30245.145996,71922.709766,188.974828,-714.524170,228170.593750
990,1,0.222759,0.039843,0.057659,-23524.933596,-218380.153646,3293.518875,99584.379557,1695.934728,-1224.641296,340069.906250
991,1,0.225408,0.020000,0.057659,19784.208936,-337108.457589,-24044.898651,76542.669224,1673.251165,1019.193939,340069.906250
992,1,0.226294,0.000000,0.057659,23275.890403,-394267.645089,-43349.534738,-3864.781529,3013.947231,-130.713161,397363.750000
993,1,0.225408,-0.020000,0.038439,14093.175391,-336929.676563,-21453.534229,-75762.158398,3532.761322,-3077.521338,416647.437500
994,1,0.222759,-0.039843,0.038439,-11543.385498,-216997.962891,6978.579895,-107029.253255,1776.791168,-5162.142377,367972.687500
995,1,0.218366,-0.059375,0.038439,-34482.948446,-97533.657328,30347.402334,-85065.892253,2709.638501,-7800.083008,251682.000000
996,1,0.212264,-0.078442,0.038439,-48803.838623,-45146.337504,35036.273280,-41054.249390,-233.588638,-7848.429240,155110.046875
997,1,0.204500,-0.096895,0.038439,-18539.805176,29249.959801,58552.772949,17289.313416,-1067.526451,2006.402710,110263.273438
998,1,0.195137,-0.114589,0.038439,-2460.824707,-36244.904099,46554.495605,-6404.745280,3492.694321,-4342.684387,193401.281250
999,1,0.184246,-0.131387,0.038439,15094.996826,-65870.951070,50225.513082,-21154.496338,10374.923848,-598.280535,186765.984375
1000,1,0.171913,-0.147156,0.038439,-29791.110491,-59880.195487,50220.366490,-70681.346610,8526.512926,4270.698277,241192.765625
1001,1,0.158234,-0.161774,0.038439,-59883.805695,-62350.520060,53797.972127,-43243.415080,8722.856618,12771.419423,133584.187500
1002,1,0.143317,-0.175126,0.038439,-48988.873303,-163994.863672,50765.166003,-79245.960400,20959.883887,2146.855078,330089.312500
1003,1,0.127279,-0.187107,0.038439,-156453.545410,-317757.658203,-9918.158691,-274450.560547,15365.921875,24419.376506,804560.937500
1004,1,0.110244,-0.197624,0.038439,-507510.300000,-699386.425000,-232654.467578,-541517.800000,29926.903516,78262.255566,804560.937500
1005,1,0.092347,-0.206594,0.038439,-384956.178571,-758840.906250,-289236.567522,-252022.771205,30524.941336,88549.913435,171292.250000
1006,1,0.073727,-0.213947,0.038439,-138086.103841,-123025.905924,-72560.744389,-14484.299433,15207.088236,22313.751643,157111.140625
1007,1,0.054530,-0.219626,0.038439,-62403.351367,-40472.515723,-24986.899352,48629.403125,2635.000221,-12429.400488,105283.351562
1008,1,0.034906,-0.223586,0.038439,-102477.730859,-137555.847852,-67566.139874,82182.939844,6995.336841,-18909.038281,105283.351562
1009,1,0.015008,-0.225796,0.038439,-122588.799011,-378428.257812,-132294.824382,70223.213175,1319.639053,-28388.721049,271249.437500
1010,1,-0.005006,-0.226239,0.038439,-120107.232218,-408741.500000,-137548.844401,-30434.188334,-3560.994316,-29740.472575,263709.218750
1011,1,-0.024981,-0.224911,0.038439,-146406.440625,-328414.110938,-127691.291406,-94919.422656,-9641.509998,-24551.274219,316566.531250
1012,1,-0.044761,-0.221823,0.038439,-95546.183594,-122207.655762,-52594.660660,-90154.785156,-7232.945557,-21796.041178,225949.390625
1013,1,-0.064191,-0.216999,0.038439,-122845.041667,-164481.489421,-69326.804850,-41900.228027,-6482.234594,-22202.023600,153734.218750
1014,1,-0.083118,-0.210476,0.038439,-462798.439453,-753959.553385,-326281.906250,302555.685547,9231.642619,-28009.899455,1357858.000000
1015,1,-0.101395,-0.202307,0.038439,-505264.303060,-496853.040365,-173049.177327,503213.614583,19136.294011,-6016.526586,713461.187500
1016,1,-0.118878,-0.192554,0.038439,-185159.805990,-289586.600260,-8241.380697,251810.173177,-7358.134466,4607.948970,685173.812500
1017,1,-0.135431,-0.181294,0.038439,-60428.733411,-171870.356055,40737.486230,103889.071484,-17125.875586,8306.275635,178799.531250
1018,1,-0.150923,-0.168615,0.038439,-36266.741414,-79210.400716,55796.281738,32006.348796,-12654.822693,8706.837484,178799.531250
1019,1,-0.165235,-0.154617,0.038439,-47321.882288,-23948.692578,40758.528174,26065.570703,-7973.974515,2700.743292,209941.250000
1020,1,-0.178254,-0.139408,0.038439,-1044.429834,-50945.882568,30319.578809,25483.647656,-4872.573376,3312.446777,194400.078125
1021,1,-0.189877,-0.123109,0.038439,-261.219775,-23950.904687,38444.676489,-3496.611230,1129.360779,978.895801,160263.671875
1022,1,-0.200014,-0.105845,0.038439,1027.768799,-28873.218192,39462.763428,10105.744045,-2744.060896,-5779.727635,227980.734375
1023,1,-0.208586,-0.087754,0.038439,-21008.018520,-12237.805804,49047.792106,34109.493199,494.559147,-8476.901228,64699.488281
1024,1,-0.215526,-0.068976,0.038439,-28206.365365,-59329.833426,36833.430734,55678.787842,-3393.455719,-6167.896942,241629.000000
1025,1,-0.220778,-0.049658,0.038439,-15971.091461,-156769.263672,14838.456380,89051.286784,-1588.301524,-3980.285868,284319.718750
1026,1,-0.224303,-0.029951,0.038439,7200.525757,-272725.757812,-12546.339650,92974.415690,-2661.795914,-3127.020686,367383.687500
1027,1,-0.226072,-0.010010,0.038439,43484.141113,-344105.193359,-24339.656296,50986.283127,-1243.615458,-2501.810680,334972.593750
1028,1,-0.226072,0.010010,0.038439,19955.102025,-359235.419643,-34243.031599,-37013.058507,3832.493578,3731.698635,333809.968750
1029,1,-0.224303,0.029951,0.038439,5821.016565,-276805.059375,-9330.399561,-85062.928516,2603.586615,5441.486694,373274.406250
1030,1,-0.220778,0.049658,0.038439,-20755.654419,-166376.944661,12369.308268,-88101.391927,3119.852168,6549.316930,136064.281250
1031,1,-0.215526,0.068976,0.038439,-32930.189445,-62589.273926,33435.852854,-53208.596965,868.212769,6675.923243,136064.281250
1032,1,-0.208586,0.087754,0.038439,-18954.096167,-20762.732980,45588.875279,-30564.593349,-2785.030605,6874.367680,90051.664062
1033,1,-0.200014,0.105845,0.038439,-10357.038900,1211.647461,49401.304891,-4230.009359,1529.003372,6708.303792,72588.890625
1034,1,-0.189877,0.123109,0.038439,4346.238859,-30654.476929,39436.832428,-16441.866536,1336.716633,5723.346741,210124.078125
1035,1,-0.178254,0.139408,0.038439,-13673.198209,-15112.393604,32486.916992,-24941.855273,-453.943305,2719.099829,77326.796875
1036,1,-0.165235,0.154617,0.038439,-39163.541036,-6554.227539,34589.565257,-29525.776530,-3163.908489,3531.029032,179281.296875
1037,1,-0.150923,0.168615,0.038439,-27338.146037,11019.133870,68172.498698,-8521.159993,-4553.050898,-1738.704865,99722.578125
1038,1,-0.135431,0.181294,0.038439,-20100.420207,-101718.856364,58038.853902,-67062.398275,-10665.361735,-3145.028422,249937.906250
1039,1,-0.118878,0.192554,0.038439,-87090.942871,-181995.018750,29064.084766,-167340.375781,-9064.350021,-2730.952661,231006.062500
1040,1,-0.101395,0.202307,0.038439,-250012.012835,-265541.045759,-17142.361189,-286621.159598,-6551.276252,-307.442904,759205.625000
1041,1,-0.083118,0.210476,0.038439,-492456.615885,-374370.164062,-91128.382812,-267157.259115,-16414.759054,-15235.751261,488417.906250
1042,1,-0.064191,0.216999,0.038439,-548585.868304,-311448.787946,-51802.173601,-138097.322399,-20212.120721,-10388.436035,562331.687500
1043,1,-0.044761,0.221823,0.038439,-485302.500000,-323808.880208,24153.946208,-5160.110677,-7676.993927,-4676.373179,403458.187500
1044,1,-0.024981,0.224911,0.038439,-317173.183594,-343891.027344,106834.117432,44015.144897,-5642.388275,7008.701569,538533.500000
1045,1,-0.005006,0.226239,0.038439,-152677.547119,-398468.107422,108219.639633,38392.330372,19.158035,4946.370193,448671.562500
1046,1,0.015008,0.225796,0.038439,-200818.723214,-363716.386161,105983.919189,-61056.715123,-6853.164900,3431.281215,522196.656250
1047,1,0.034906,0.223586,0.038439,-451987.679688,-280822.156250,50050.718872,-19222.900391,-11822.247752,2143.734645,601610.500000
1048,1,0.054530,0.219626,0.038439,-621087.585938,-293115.126953,5994.290894,129754.172852,-8163.234866,-8358.476479,639906.750000
1049,1,0.073727,0.213947,0.038439,-587175.848958,-409440.321615,-61673.073001,193477.034871,10084.213379,-18973.139296,802003.375000
1050,1,0.092347,0.206594,0.038439,-495860.239583,-472780.186198,-98397.991374,321533.937500,11074.901693,-42059.326986,802003.375000
1051,1,0.110244,0.197624,0.038439,-226667.665365,-305617.813802,-10086.479451,283927.548177,4921.182658,-24189.177653,817928.625000
1052,1,0.127279,0.187107,0.038439,-50514.301060,-177494.961496,46007.338579,126860.556571,6563.103306,-1655.192394,333212.593750
1053,1,0.143317,0.175126,0.038439,-11071.246745,-72366.293620,63819.654134,17980.493083,8155.627675,-4176.377935,110661.109375
1054,1,0.158234,0.161774,0.038439,-51804.849528,-18613.269775,45060.692424,16979.021912,4904.616124,-1012.540487,77335.757812
1055,1,0.171913,0.147156,0.038439,-16492.356707,-37591.447091,40895.567487,45526.794381,4760.258078,1968.759086,88032.976562
1056,1,0.184246,0.131387,0.038439,29848.331892,-57150.258824,45091.480486,12619.447196,-807.436959,7138.746216,88032.976562
1057,1,0.195137,0.114589,0.038439,3540.924316,-45652.133318,41595.601842,451.631696,-2803.028208,8030.719413,80850.773438
1058,1,0.204500,0.096895,0.038439,-28057.281250,15555.668182,42519.470093,-20310.936218,-3193.053041,7483.488129,108867.703125
1059,1,0.212264,0.078442,0.038439,-45453.825521,-43319.789836,35253.872803,43467.347005,5585.433736,2860.147268,112317.976562
1060,1,0.218366,0.059375,0.038439,-39930.147298,-94897.574992,29142.035900,73584.776042,3649.161013,-2955.036672,112317.976562
1061,1,0.222759,0.039843,0.038439,-19688.570079,-207129.046875,1667.863403,101314.779297,323.110240,-1328.367869,340069.906250
1062,1,0.225408,0.020000,0.038439,23842.874015,-344555.250000,-26579.958078,77500.966518,-2634.995827,-3419.737176,459915.031250
1063,1,0.226294,0.000000,0.038439,37839.824198,-393817.901042,-34468.588135,-7142.912598,-5284.556513,-1993.307763,459915.031250
1064,1,0.225408,-0.020000,0.019220,21821.073853,-330897.322917,-9412.163361,-90817.613932,-4645.306885,-9954.933685,474498.218750
1065,1,0.222759,-0.039843,0.019220,-18904.569005,-226651.220982,1154.671317,-115353.307478,-3681.439418,-11245.092967,183197.796875
1066,1,0.218366,-0.059375,0.019220,-40476.191162,-101393.507638,20319.073608,-96780.326311,-34.353202,-9929.904436,281536.250000
1067,1,0.212264,-0.078442,0.019220,-39305.317801,-18503.128836,31970.079136,-43093.324445,2048.390057,-8645.130929,208719.640625
1068,1,0.204500,-0.096895,0.019220,-28530.396729,-975.693766,33801.804097,-17525.972148,-3228.306529,570.204122,174347.437500
1069,1,0.195137,-0.114589,0.019220,-6157.176676,-20715.751790,34679.468547,-3278.771077,10861.938939,-1772.935872,157906.921875
1070,1,0.184246,-0.131387,0.019220,-6512.498361,-74281.779785,27459.252546,-19910.575544,8418.833566,-2202.944526,94731.750000
1071,1,0.171913,-0.147156,0.019220,-23161.789215,-76475.321442,30179.974258,-64653.331970,8363.976227,2404.134018,233305.734375
1072,1,0.158234,-0.161774,0.019220,-54120.775208,-59010.400675,33085.975993,-43641.138326,25858.438680,10362.563029,97723.781250
1073,1,0.143317,-0.175126,0.019220,-29146.587431,-133497.388114,35179.551897,-73521.275513,28279.965079,11173.119315,97723.781250
1074,1,0.127279,-0.187107,0.019220,-121320.083984,-253246.626674,-8785.298078,-200932.262277,28668.517173,34428.324428,804560.937500
1075,1,0.110244,-0.197624,0.019220,-310351.187337,-382057.510417,-116014.630697,-376828.058594,36585.379191,67476.980957,617324.687500
1076,1,0.092347,-0.206594,0.019220,-398289.160482,-286576.452474,-156171.423340,-300592.449870,33248.327799,86637.437663,525588.562500
1077,1,0.073727,-0.213947,0.019220,-343136.155924,-341775.807943,-168715.592773,-137410.961792,10443.297201,-19332.075887,350505.343750
1078,1,0.054530,-0.219626,0.019220,-99486.352344,-113072.577344,-47871.583594,51783.378125,9206.393311,-27356.727576,149171.109375
1079,1,0.034906,-0.223586,0.019220,-127074.509983,-261744.575087,-80700.318848,102054.885417,16158.410712,-36140.266988,303369.500000
1080,1,0.015008,-0.225796,0.019220,-163017.606836,-421020.546875,-149337.969531,65888.890234,7342.131775,-67055.266016,271249.437500
1081,1,-0.005006,-0.226239,0.019220,-147092.337856,-516269.026786,-158552.130859,-10451.527815,4954.444959,-64046.877529,447468.750000
1082,1,-0.024981,-0.224911,0.019220,-135530.727051,-386348.256836,-116633.089531,-115351.176025,-11269.087082,-54212.667175,256533.328125
1083,1,-0.044761,-0.221823,0.019220,-128717.758929,-175072.362444,-70459.925380,-104878.718192,-7753.944754,-37795.956752,256533.328125
1084,1,-0.064191,-0.216999,0.019220,-164738.742188,-248197.116071,-93563.330741,-32521.860665,-7279.375410,-39100.073242,518261.562500
